"52679cd7-0411-4b2e-8f2f-0522b9f11266,https://specseyewear.com/products/swaying-palms-sunglass,Maui Jim Swaying Palms,$449.99"
"32c8747a-3534-4e06-af4f-1d84212f5b68,https://specseyewear.com/products/fair-winds-sunglass,Maui Jim Fair Winds,$429.99"
"58178f48-2233-44bb-8e49-59e0401ea1a5,https://specseyewear.com/products/following-seas-sunglass,Maui Jim Following Seas,$429.99"
"247f03cc-8aee-4dc9-a63a-f31367d0e504,https://specseyewear.com/products/bowline-sunglass,Maui Jim Bowline,$429.99"
"a7b60268-3c47-4e7d-b56e-dd0bfbee4daa,https://specseyewear.com/products/jasmine-sunglass,Maui Jim Jasmine,$329.99"
"46ce771e-2eff-49dd-bffa-3ef3ebe2d593,https://specseyewear.com/products/tumbleland-sunglass,Maui Jim Tumbleland,$319.99"
"1c76fe8a-7e02-425a-956e-62fa27f9ad79,https://specseyewear.com/products/kami-sunglass,Maui Jim Kami,$329.99"
"48b7a26f-6ceb-431a-b2c0-a8f51f1fee9d,https://specseyewear.com/products/ah-dang-sunglass,Maui Jim Ah Dang!,$249.99"
"be36891b-cb21-4501-bc36-98626c9b31f9,https://specseyewear.com/products/cathedrals-sunglass,Maui Jim Cathedrals,$249.99"
"aa9df4a5-814d-4d52-bb7e-8bfe73d1a023,https://specseyewear.com/products/barrier-reef-sunglass,Maui Jim Barrier Reef,$249.99"
"c858b45d-d379-4783-9e79-37561c68bc17,https://specseyewear.com/products/velzyland-sunglass,Maui Jim Velzyland,$349.99"
"d4d546ea-869a-4543-af77-604759b8e9bf,https://specseyewear.com/products/westside-sunglass,Maui Jim Westside,$349.99"
"31f60294-8872-4eec-8797-d6819d2f27bd,https://specseyewear.com/products/adrift-sunglass,Maui Jim Adrift,$479.99"
"e5f4ab2e-35c2-4d41-b51c-4750f4d39412,https://specseyewear.com/products/kiawe-sunglass,Maui Jim Kiawe,$249.99"
"2a9e355e-616e-4ba0-8385-b9b5ef04e53e,https://specseyewear.com/products/waipio-valley-sunglass,Maui Jim Waipio Valley,$349.99"
"6a9572d1-18b9-41b6-9847-5dc570a74c11,https://specseyewear.com/products/waterfront-sunglass,Maui Jim Waterfront,$299.99"
"be06d658-b6d0-4e3d-896c-9c36f831070e,https://specseyewear.com/products/seacliff-sunglass,Maui Jim Seacliff,$329.99"
"0b68ba6a-8a9c-4eda-a084-79d07868fa05,https://specseyewear.com/products/treble-manutd-limited-edition-sunglass,Maui Jim Treble (MANUTD LIMITED EDITION),$399.99"
"c2c82f46-20ed-4295-ae87-80bba6803d81,https://specseyewear.com/products/hukilau-sunglass,Maui Jim Hukilau,$299.99"
"28c9d86c-ebc2-48a8-a996-039d5d032d12,https://specseyewear.com/products/wana-sunglass,Maui Jim Wana,$329.99"
"4788789b-0344-4071-91e1-b21523b274a0,https://specseyewear.com/products/cruzem-sunglass,Maui Jim Cruzem,$249.99"
"d84a83c1-3aba-4d41-b0bd-da28a6e0a06b,https://specseyewear.com/products/ekolu-sunglass,Maui Jim Ekolu,$329.99"
"034df18e-8c6f-409a-a469-1a6d584abe14,https://specseyewear.com/products/kaala,Maui Jim Ka'ala,$329.99"
"240e5b18-ec5b-4e08-b645-42e2b270f08d,https://specseyewear.com/products/perico,Maui Jim Perico,$399.99"
"e478ef53-7fa3-4532-86e7-9c4c9c52df37,https://specseyewear.com/products/kaiwi-channel,Maui Jim Kaiwi Channel,$249.99"
"c4f2e824-ef9b-494d-bad1-56a2dcc109ba,https://specseyewear.com/products/noni-sunglass,Maui Jim NONI,$379.00"
"bceed522-dd2f-4dad-b73b-e7d7088516ba,https://specseyewear.com/products/star-gazing-sunglass,Maui Jim Star Gazing,$249.99"
"f53f85f0-1fa2-4009-ae09-d1d791d4b622,https://specseyewear.com/products/mariposa-sunglass,Maui Jim Mariposa,$399.99"
"5fcc6dd3-8393-434a-a52d-e6635806ce0e,https://specseyewear.com/products/big-wave-sunglass,Maui Jim Big Wave,$229.99"
"6d426585-2f86-491c-8671-2c8f931d55a1,https://specseyewear.com/products/huelo-sunglass,HUELO,$229.00"
"cd08932d-5c5a-4079-aca4-0427248f5aee,https://specseyewear.com/products/utk-test,Test,$0.00"
"8faedfc7-5524-4b86-a580-fc98d6c98606,https://shadesofcharleston.com/products/honi?_pos=2&_sid=3c27b64f4&_ss=r&variant=26875733770304,Honi,$249.99"
"71398609-07ce-451c-a57a-c412116df00c,https://shadesofcharleston.com/products/haleiwa?_pos=6&_sid=3c27b64f4&_ss=r&variant=26272021938240,Haleiwa,$329.99"
"fa20e12f-f219-4999-8664-5786df9af9d8,https://shadesofcharleston.com/products/banyans?_pos=7&_sid=3c27b64f4&_ss=r&variant=26408926249024,Banyans,$219.99"
"cb6479e4-237e-403e-a9c0-f3c0d1c81d18,https://shadesofcharleston.com/products/wassup?_pos=8&_sid=3c27b64f4&_ss=r&variant=25645279641664,Wassup,$259.99"
"799b9cd5-0d1a-48a8-8c63-427b42a6a662,https://shadesofcharleston.com/products/mongoose?_pos=11&_sid=3c27b64f4&_ss=r&variant=28501537914944,Mongoose,$249.99"
"1098bc4e-6c42-4d57-8361-98d7e43580d1,https://shadesofcharleston.com/products/ah-dang?_pos=12&_sid=3c27b64f4&_ss=r&variant=27254834856000,Ah Dang!,$249.99"
"8ba26827-0650-439d-a2d4-c348429d2757,https://shadesofcharleston.com/products/plumeria?_pos=15&_sid=3c27b64f4&_ss=r&variant=26927771254848,Plumeria,$279.99"
"58e2e119-a5e0-4609-a972-523d960fc957,https://shadesofcharleston.com/products/nautilus?_pos=18&_sid=3c27b64f4&_ss=r&variant=26700815368256,Nautilus,$329.99"
"a1723bc3-6682-4435-95bc-10b87ac7a617,https://shadesofcharleston.com/products/shoal?_pos=19&_sid=3c27b64f4&_ss=r&variant=27204966711360,Shoal,$349.99"
"0d8d9403-3626-431b-98e4-ebeebfbc4120,https://shadesofcharleston.com/products/olu-olu?_pos=20&_sid=3c27b64f4&_ss=r&variant=26582469738560,'Olu 'Olu,$249.99"
"8d4829fa-bc6d-48aa-8cfc-d4352cf7ff23,https://shadesofcharleston.com/products/starfish?_pos=22&_sid=3c27b64f4&_ss=r&variant=26874126499904,Starfish,From $249.99"
"e0aa0cab-fbd8-4a4f-aa2a-4f71e6960e14,https://shadesofcharleston.com/products/olili?_pos=23&_sid=3c27b64f4&_ss=r&variant=40576316309696,Olili,$329.99"
"cd4dcab9-7603-4c56-b0dd-3c4d62c88b72,https://shadesofcharleston.com/products/hunakai?_pos=24&_sid=3c27b64f4&_ss=r&variant=40576262799552,Hunakai,$329.99"
"b12a8960-6112-4e69-bf34-ffd9689ca75b,https://shadesofcharleston.com/products/akau?_pos=25&_sid=3c27b64f4&_ss=r&variant=32049505828966,'Akau,$189.99"
"06005cb8-8718-4f89-9e86-f7d701060226,https://shadesofcharleston.com/products/hikina?_pos=26&_sid=3c27b64f4&_ss=r&variant=32049444946022,Hikina,$189.99"
"87a10003-1fe1-4147-810e-7f77f3179845,https://shadesofcharleston.com/products/ohai?_pos=28&_sid=3c27b64f4&_ss=r&variant=39295731204288,Ohai,$299.99"
"f48545a6-61f5-44ac-8ab9-fc9d0481491f,https://shadesofcharleston.com/products/aki-aki?_pos=29&_sid=3c27b64f4&_ss=r&variant=39295501172928,Aki Aki,$299.99"
"4fd5e0a3-7762-4000-bbe4-fa22fdb9389e,https://shadesofcharleston.com/products/lotus?_pos=31&_sid=3c27b64f4&_ss=r&variant=37685676441792,Lotus,$249.99"
"e4e3ca2d-b0ed-468f-a3c0-02f201f70e8d,https://shadesofcharleston.com/products/komohana?_pos=32&_sid=3c27b64f4&_ss=r&variant=32049468670054,Komohana,$189.99"
"8b0e63e3-b1fb-4fff-9189-2e246b311bbb,https://shadesofcharleston.com/products/hema?_pos=33&_sid=3c27b64f4&_ss=r&variant=32049422041190,Hema,$189.99"
"f8642cfa-c810-44c3-accc-82ea7259e3b9,https://shadesofcharleston.com/products/capri?_pos=34&_sid=3c27b64f4&_ss=r&variant=32049395957862,Capri,$329.99"
"25deea09-1e54-4781-9a24-e58b1e7dc65e,https://shadesofcharleston.com/products/pisces?_pos=35&_sid=3c27b64f4&_ss=r&variant=32049324064870,Pisces,$329.99"
"3d81bf50-1ce3-4582-b0fd-87328d847fcd,https://shadesofcharleston.com/products/isola?_pos=36&_sid=3c27b64f4&_ss=r&variant=31496628273254,Isola,$329.99"
"56c1b244-8a3f-44c4-972b-aa1252ff87a8,https://shadesofcharleston.com/products/naupaka?_pos=40&_sid=3c27b64f4&_ss=r&variant=26932690518080,Naupaka,$299.99"
"9fb27ba5-3e91-4268-b12b-e7b78c7a500a,https://shadesofcharleston.com/products/nalani?_pos=42&_sid=3c27b64f4&_ss=r&variant=26271164923968,Nalani,$279.99"
"dc865417-2b5a-4585-83a5-697c753b4a54,https://shadesofcharleston.com/products/orchid?_pos=43&_sid=3c27b64f4&_ss=r&variant=26795158536256,Orchid,$249.99"
"ddcec233-a97d-442d-91a2-ad0c099db517,https://shadesofcharleston.com/products/ocean?_pos=44&_sid=3c27b64f4&_ss=r&variant=26793005416512,Ocean,$249.99"
"e5ff69aa-fd31-4031-86f4-429c076c8ae1,https://shadesofcharleston.com/products/south-swell?_pos=46&_sid=3c27b64f4&_ss=r,South Swell,$259.99"
"602edbcb-46d8-4e79-b8fc-3309463fcf1a,https://shadesofcharleston.com/products/onshore?_pos=50&_sid=3c27b64f4&_ss=r&variant=31907756081254,Onshore,$249.99"
"febc651c-fa6f-418a-a948-181c9cc8afc0,https://shadesofcharleston.com/products/beaches?_pos=51&_sid=3c27b64f4&_ss=r&variant=26700349997120,Beaches,$349.99"
"99057abf-d3f8-4cff-a4f9-a0ea1c98bc2f,https://shadesofcharleston.com/products/makoa?_pos=52&_sid=3c27b64f4&_ss=r&variant=29472859226214,Makoa,$249.99"
"29a84196-ec47-4d5d-a9e3-c24a50936a71,https://shadesofcharleston.com/products/keokea?_pos=54&_sid=3c27b64f4&_ss=r&variant=42061731332343,Keokea,$229.99"
"7a03dbe3-dab0-4c6c-841f-897115d818b3,https://shadesofcharleston.com/products/taro?_pos=58&_sid=3c27b64f4&_ss=r&variant=32047590735974,Taro,$279.99"
"a902eb85-42dd-40a7-991a-bc6d49a4c8fd,https://shadesofcharleston.com/products/mariana?_pos=60&_sid=3c27b64f4&_ss=r&variant=31496575615078,Mariana,$329.99"
"528a2477-0aef-4e71-9f36-e89761cf982a,https://shadesofcharleston.com/products/kalani?_pos=62&_sid=3c27b64f4&_ss=r&variant=31496470200422,Kalani,$329.99"
"545a999b-b6ae-450c-82ff-12f9c76c7f99,https://shadesofcharleston.com/products/joy-ride?_pos=63&_sid=3c27b64f4&_ss=r&variant=40289506590912,Joy Ride,$279.99"
"c37202c8-b26d-4389-af46-41b2eefdd792,https://shadesofcharleston.com/products/jasmine?_pos=65&_sid=3c27b64f4&_ss=r&variant=26796163792960,Jasmine,$329.99"
"5549f6c2-7c5c-40c9-b464-ece16471f784,https://shadesofcharleston.com/products/kila?_pos=67&_sid=3c27b64f4&_ss=r&variant=32049462509670,Kila,$329.99"
"b8dbfed7-157d-43cf-aea0-16f53e8b9e8f,https://shadesofcharleston.com/products/equator?_pos=68&_sid=3c27b64f4&_ss=r&variant=40859310457024,Equator,$249.99"
"cfc28b6c-f4e2-4ece-ae20-4b3c6d3fa48b,https://shadesofcharleston.com/products/koki-beach-reader?_pos=71&_sid=3c27b64f4&_ss=r,Koki Beach Reader,$269.99"
"12ef4287-fd85-419e-a61d-48a912ef98f5,https://shadesofcharleston.com/products/koko-head?_pos=72&_sid=3c27b64f4&_ss=r,Koko Head,$249.99"
"6797939a-0ba8-48b8-8d87-a8bddb22e8ec,https://shadesofcharleston.com/products/wana?_pos=73&_sid=3c27b64f4&_ss=r,Wana,$329.99"
"372d71f0-81be-4b37-8f1c-0b347e697c12,https://shadesofcharleston.com/products/big-wave?_pos=74&_sid=3c27b64f4&_ss=r,Big Wave,$229.99"
"7ff2a6b0-eb05-49ed-8d64-00814fddb96d,https://shadesofcharleston.com/products/maui-jim-kanaio-coast?_pos=75&_sid=3c27b64f4&_ss=r,Kanaio Coast,$249.99"
"fea26f0c-0f22-44dd-9a54-9f7419745b83,https://shadesofcharleston.com/products/kahi?_pos=76&_sid=3c27b64f4&_ss=r,Kahi,$249.99"
"132ed995-6f1f-4776-af4f-09a6d83b2794,https://shadesofcharleston.com/products/kawika?_pos=77&_sid=3c27b64f4&_ss=r,Kawika,$299.99"
"8dad673a-3283-46c5-8657-90b22646c869,https://shadesofcharleston.com/products/kanaio-coast-reader?_pos=78&_sid=3c27b64f4&_ss=r,Kanaio Coast Reader,$289.99"
"09257eb4-463c-4ab2-9ee4-9d411f230c56,https://shadesofcharleston.com/products/red-sands?_pos=79&_sid=3c27b64f4&_ss=r,Red Sands,$229.99"
"86c3da24-009b-4674-b1a1-f971bd4b5101,https://shadesofcharleston.com/products/world-cup?_pos=80&_sid=3c27b64f4&_ss=r,World Cup,$249.99"
"9da7caf5-3831-4ad1-ae12-d1d43eb8ef9d,https://shadesofcharleston.com/products/stingray-reader?_pos=82&_sid=3c27b64f4&_ss=r,Stingray Reader,$289.99"
"f2e109ad-194c-4787-ba53-945bdc12d7c2,https://shadesofcharleston.com/products/boardwalk?_pos=83&_sid=3c27b64f4&_ss=r,Boardwalk,$249.99"
"985ad532-5e58-455e-83c4-b281b035083a,https://shadesofcharleston.com/products/wiki-wiki?_pos=84&_sid=3c27b64f4&_ss=r,Wiki Wiki,$299.99"
"544cfc6e-d1fa-420d-bd89-22d771d57fb7,https://shadesofcharleston.com/products/pineapple?_pos=85&_sid=3c27b64f4&_ss=r,Pineapple,$249.99"
